Moderate Positive Skew,Highly Positive Skew,Moderate Negative Skew,Highly Negative Skew,Moderate Positive Skew Log,Highly Positive Skew Log,Moderate Negative Skew Log,Highly Negative Skew Log
2.747352964,3.528552766,9.266313013,8.473868373,1.01063789,1.260887806,2.226385567,2.136987119
2.749128615,3.528791255,9.263352646,8.473312768,1.011283994,1.260955392,2.22606604,2.13692155
2.751105806,3.529042849,9.262479531,8.472692764,1.012002942,1.261026687,2.225971781,2.136848376
2.751998116,3.52946529,9.260496118,8.470809374,1.012327235,1.261146384,2.225757624,2.136626062
2.75263428,3.5308925,9.25600431,8.470527698,1.012558373,1.261550672,2.225272456,2.136592809
2.754893959,3.532136549,9.254854739,8.469523924,1.013378951,1.261902943,2.22514825,2.1364743
2.75678037,3.532252568,9.25484064,8.466561449,1.014063466,1.261935789,2.225146727,2.136124458
2.76037794,3.532487006,9.254223456,8.461650311,1.015367605,1.262002157,2.225080037,2.135544227
2.761378896,3.532731618,9.2504421,8.460890146,1.015730155,1.262071401,2.224671345,2.135454386
2.761647344,3.53293536,9.250391836,8.460018258,1.015827365,1.262129072,2.224665911,2.135351332
2.762143886,3.534367719,9.249349342,8.459640119,1.016007148,1.26253442,2.224553208,2.135306634
2.763750409,3.534962569,9.245571047,8.459507369,1.016588601,1.262702711,2.224144631,2.135290941
2.765466013,3.536551627,9.244782924,8.458417476,1.017209161,1.263152136,2.224059384,2.135162097
2.7717829,3.536764022,9.240142169,8.455403913,1.019490759,1.263212191,2.223557272,2.134805753
2.772037454,3.536769583,9.233453124,8.454727649,1.019582593,1.263213763,2.222833098,2.13472577
2.772151749,3.53720037,9.232352988,8.45419826,1.019623823,1.263335558,2.222713944,2.134663153
2.775567129,3.538578372,9.231581099,8.44997246,1.020855097,1.263725057,2.222630334,2.134163182
2.776609951,3.539239867,9.231139414,8.44970177,1.021230741,1.263911977,2.222582488,2.134131147
2.777042818,3.540520277,9.229760342,8.449578231,1.021386627,1.264273687,2.222433083,2.134116527
2.778944106,3.541931077,9.226284833,8.449554715,1.022071038,1.26467208,2.222056458,2.134113744
2.77988642,3.543447753,9.225607105,8.449143289,1.022410071,1.265100195,2.221982999,2.13406505
2.783208702,3.545961147,9.224466233,8.448964941,1.023604471,1.265809251,2.221859327,2.134043942
2.78396011,3.547505,9.223843777,8.448815371,1.023874414,1.266244539,2.221791846,2.134026239
2.788635817,3.547765459,9.219670618,8.448621494,1.025552522,1.266317957,2.221339312,2.134003291
2.793309688,3.548996164,9.219493194,8.447398199,1.027227161,1.266664793,2.221320068,2.133858489
2.79343371,3.549091923,9.217451833,8.445553254,1.02727156,1.266691774,2.221098626,2.133640061
2.79478427,3.549706709,9.215373325,8.445462039,1.027754919,1.266864983,2.220873103,2.13362926
2.796959091,3.551172171,9.214595644,8.444200239,1.028532788,1.267277738,2.22078871,2.133479843
2.803870945,3.551797802,9.214279635,8.444121795,1.031000943,1.267453898,2.220754415,2.133470554
2.804786755,3.551825618,9.211542232,8.443802169,1.031327513,1.26746173,2.220457288,2.133432701
2.807054604,3.552418793,9.209722277,8.442985753,1.03213575,1.267628722,2.220259695,2.133336008
2.809926763,3.552668952,9.205184738,8.441469133,1.03315842,1.267699138,2.219766884,2.133156361
2.814247294,3.552799965,9.203243087,8.441294641,1.034694835,1.267736015,2.219555931,2.13313569
2.814374491,3.552827541,9.203068852,8.440483781,1.034740031,1.267743777,2.219536999,2.133039627
2.81589262,3.552902392,9.20285834,8.439373257,1.035279305,1.267764845,2.219514125,2.132908047
2.815970779,3.553660295,9.201037753,8.436555962,1.035307061,1.267978141,2.219316277,2.132574164
2.816476263,3.553780877,9.199069587,8.434713873,1.035486551,1.268012073,2.219102347,2.132355794
2.816718927,3.555042694,9.198662355,8.433044051,1.035572706,1.268367073,2.219058077,2.132157804
2.81981383,3.555347755,9.196416904,8.432687778,1.036670865,1.26845288,2.218813941,2.132115556
2.820321743,3.555605567,9.196201367,8.432685475,1.036850972,1.268525391,2.218790504,2.132115283
2.821908509,3.55658596,9.192123199,8.431077865,1.037413432,1.268801085,2.218346943,2.131924624
2.823401483,3.557347906,9.191766029,8.430439977,1.037942358,1.269015297,2.218308086,2.131848962
2.823452497,3.559744307,9.188782847,8.429008013,1.037960426,1.269688718,2.217983484,2.131679092
2.823799148,3.562626421,9.185923042,8.428581933,1.038083194,1.270498032,2.217672208,2.131628541
2.82615324,3.562710123,9.183419187,8.428375209,1.038916508,1.270521526,2.217399596,2.131604014
2.82677663,3.563038137,9.183163555,8.428276185,1.039137063,1.27061359,2.217371759,2.131592265
2.828464286,3.563044034,9.179488544,8.428064747,1.039733909,1.270615245,2.216971489,2.131567178
2.829130264,3.564879704,9.178464182,8.426177306,1.039969337,1.27113031,2.21685989,2.131343206
2.829987558,3.565018866,9.175369623,8.426153281,1.040272315,1.271169346,2.216522679,2.131340355
2.830890249,3.567197783,9.174328887,8.425608407,1.040591238,1.271780353,2.216409245,2.131275688
2.832728261,3.568577212,9.173885126,8.425085533,1.041240297,1.272166976,2.216360874,2.131213628
2.833923275,3.569455629,9.17104736,8.425021001,1.041662068,1.272413099,2.216051496,2.131205969
2.834772326,3.570158739,9.17048729,8.423880409,1.041961626,1.27261006,2.215990424,2.131070578
2.835229374,3.572453083,9.169007433,8.423612458,1.042122842,1.273252498,2.21582904,2.131038769
2.83587516,3.572486214,9.165041467,8.423372107,1.042350588,1.273261772,2.215396406,2.131010236
2.836578658,3.57523389,9.159387674,8.422470364,1.042598628,1.274030598,2.214779329,2.130903178
2.837396293,3.576761197,9.155805348,8.422407665,1.042886833,1.274457697,2.214388142,2.130895733
2.839072857,3.577840422,9.155796608,8.422405319,1.04347754,1.274759384,2.214387188,2.130895455
2.83915177,3.578846907,9.154647344,8.421095909,1.043505335,1.275040656,2.214261657,2.130739975
2.839825965,3.579468144,9.150654426,8.420632342,1.04374277,1.275214226,2.213825399,2.130684925
2.840241919,3.580940378,9.146353073,8.420123238,1.043889231,1.275625441,2.213355229,2.130624464
2.840406198,3.583711161,9.146228509,8.419840088,1.043947069,1.276398901,2.21334161,2.130590836
2.841187612,3.584218655,9.14508575,8.418169244,1.044222138,1.276540502,2.213216659,2.130392375
2.841429462,3.587481237,9.143115204,8.415527229,1.044307257,1.277450351,2.213001159,2.130078479
2.845010616,3.588037003,9.141859717,8.415167504,1.045566799,1.277605257,2.212863835,2.130035733
2.84691277,3.588352053,9.140816383,8.414333175,1.046235169,1.277693059,2.212749701,2.129936582
2.847083201,3.588523911,9.128458012,8.413726017,1.046295032,1.277740951,2.211396788,2.129864422
2.847382691,3.589053027,9.12608176,8.412393573,1.046400218,1.277888387,2.211136441,2.129706044
2.848463433,3.589141818,9.125688483,8.410322156,1.046779703,1.277913126,2.211093347,2.12945978
2.849513403,3.58946059,9.125637662,8.409831719,1.047148244,1.278001938,2.211087778,2.129401464
2.849621381,3.590353549,9.124284018,8.403215379,1.047186137,1.278250679,2.210939433,2.128614416
2.849874638,3.590474024,9.122769454,8.402474702,1.047275007,1.278284234,2.210773426,2.12852627
2.850074473,3.591480992,9.120953714,8.402398801,1.047345125,1.27856465,2.210574373,2.128517237
2.855298282,3.592148753,9.120244987,8.401859726,1.049176315,1.278750562,2.210496666,2.128453077
2.855471787,3.593065036,9.120123262,8.400723935,1.049237079,1.279005609,2.21048332,2.128317885
2.856656031,3.594493084,9.116821054,8.398868134,1.049651721,1.279402975,2.210121175,2.128096951
2.857558267,3.594966164,9.11540737,8.398261746,1.049967507,1.279534579,2.209966099,2.128024749
2.858846089,3.595122332,9.115188593,8.397682281,1.050418078,1.279578019,2.209942098,2.127955749
2.861265268,3.596412101,9.11344741,8.397622822,1.051263928,1.27993671,2.20975106,2.127948668
2.86268064,3.596816421,9.112244137,8.397140255,1.051758473,1.280049127,2.209619019,2.127891202
2.86430093,3.600115469,9.108638846,8.396482508,1.052324317,1.28096592,2.209223287,2.127812869
2.864335281,3.600115513,9.104577034,8.396250193,1.05233631,1.280965932,2.208777258,2.127785201
2.864474217,3.600410889,9.103015669,8.394351184,1.052384814,1.281047975,2.208605751,2.127559002
2.865437008,3.601884996,9.101302457,8.393479646,1.052720872,1.281457318,2.20841753,2.127455172
2.866726433,3.60190312,9.101199135,8.392261646,1.053170763,1.28146235,2.208406178,2.127310049
2.869038818,3.602041013,9.100162722,8.392222594,1.053977067,1.281500633,2.208292295,2.127305395
2.873121006,3.602524943,9.099068826,8.39046718,1.055398897,1.281634973,2.208172081,2.127096202
2.875443321,3.602625758,9.098109986,8.388414645,1.056206861,1.281662957,2.208066698,2.126851545
2.878003739,3.603646558,9.097756284,8.387723261,1.057096908,1.281946266,2.208027821,2.12676912
2.88041695,3.604178458,9.097600864,8.38751665,1.057935058,1.282093855,2.208010737,2.126744487
2.882581947,3.604282686,9.094441652,8.386734834,1.058686402,1.282122773,2.207663419,2.126651271
2.885502178,3.605891128,9.093284011,8.385637267,1.05969895,1.282568932,2.20753612,2.126520393
2.885972435,3.60601904,9.093202917,8.385570868,1.059861909,1.282604405,2.207527202,2.126512475
2.887343057,3.607610275,9.091309266,8.385312628,1.060336722,1.283045579,2.207318931,2.126481679
2.889443297,3.607626236,9.089353589,8.385272277,1.061063853,1.283050004,2.207103793,2.126476867
2.890254499,3.608653752,9.088892876,8.385106241,1.06134456,1.283334781,2.207053105,2.126457066
2.892695971,3.609294795,9.08798297,8.384663762,1.062188929,1.283512406,2.206952988,2.126404295
2.897457462,3.609688481,9.08413423,8.384387305,1.063833615,1.283621475,2.206529401,2.126371322
2.903742137,3.610407838,9.082891506,8.38362865,1.066000297,1.28382074,2.20639259,2.126280834
2.904791979,3.611762804,9.082768878,8.38322857,1.06636178,1.284195965,2.206379089,2.126233111
2.907550135,3.612256303,9.081942923,8.383051939,1.067310849,1.284332592,2.206288148,2.126212041
2.914272613,3.614078937,9.081829055,8.382252483,1.069620256,1.284837034,2.20627561,2.126116671
2.917384967,3.615536621,9.081412344,8.382217459,1.070687656,1.285240287,2.206229725,2.126112493
2.91776227,3.616198311,9.079727276,8.380929158,1.070816977,1.285423284,2.206044156,2.125958786
2.917917264,3.616571714,9.075865656,8.380756644,1.070870096,1.285526537,2.205618765,2.125938202
2.918850633,3.616677893,9.072941751,8.380091104,1.07118992,1.285555895,2.20529655,2.125858786
2.920531571,3.616694828,9.071155962,8.379531357,1.071765645,1.285560578,2.205099705,2.125791989
2.92116383,3.616853204,9.069815559,8.379090604,1.071982109,1.285604367,2.204951929,2.125739389
2.925304727,3.617203137,9.067868114,8.374856701,1.073398655,1.285701113,2.204737188,2.125233967
2.927645876,3.61768414,9.067077994,8.373752049,1.074198645,1.285834081,2.204650051,2.125102058
2.929241156,3.618483811,9.065931441,8.373726713,1.074743398,1.286055101,2.20452359,2.125099032
2.92991844,3.618503055,9.065722621,8.37281634,1.074974586,1.28606042,2.204500557,2.124990308
2.930520717,3.621470514,9.063928499,8.372645829,1.075180126,1.286880163,2.204302635,2.124969943
2.934420828,3.623157644,9.063701288,8.372154509,1.076510101,1.287345923,2.204277567,2.12491126
2.936647512,3.624795634,9.058575377,8.371353902,1.077268629,1.28779791,2.203711865,2.124815628
2.938666891,3.624990286,9.058513344,8.370668686,1.07795604,1.287851609,2.203705017,2.124733772
2.940153716,3.626237023,9.051320361,8.370037945,1.078461864,1.288195478,2.202910643,2.124658418
2.944720144,3.629180329,9.04938003,8.369404267,1.080013785,1.289006818,2.20269625,2.124582707
2.946599178,3.630217368,9.049261455,8.369026983,1.080651684,1.289292527,2.202683147,2.124537627
2.946956276,3.63084875,9.047719462,8.368470862,1.080772867,1.289466436,2.202512733,2.124471175
2.951239973,3.630885831,9.045615593,8.368177386,1.082225412,1.289476649,2.202280175,2.124436105
2.952165893,3.631741722,9.045383737,8.367621882,1.082539102,1.289712346,2.202254543,2.12436972
2.956660889,3.632088437,9.04510049,8.366954286,1.084060554,1.28980781,2.202223229,2.124289934
2.959870217,3.632137388,9.044478199,8.366589283,1.085145422,1.289821287,2.202154428,2.124246308
2.965231179,3.632381884,9.043696085,8.366324776,1.086954999,1.289888599,2.20206795,2.124214693
2.966039803,3.633692084,9.04189343,8.36131445,1.087227663,1.290249234,2.201868603,2.123615646
2.968893869,3.633912779,9.04183523,8.360924465,1.088189449,1.290309968,2.201862166,2.123569003
2.972992092,3.634403544,9.039487908,8.360544596,1.089568884,1.290445011,2.201602525,2.123523568
2.97450124,3.634748122,9.039240826,8.359256423,1.090076375,1.290539816,2.201575191,2.123369479
2.975327373,3.636729193,9.038640349,8.358249831,1.090354074,1.291084704,2.201508759,2.123249055
2.97537926,3.636749714,9.038566406,8.355865533,1.090371513,1.291090347,2.201500578,2.122963751
2.975414669,3.637436765,9.038351402,8.355399681,1.090383414,1.291279248,2.201476791,2.122907998
2.976076076,3.637632886,9.034760287,8.35385205,1.09060568,1.291333164,2.201079392,2.122722756
2.976101528,3.638859795,9.031958412,8.353023172,1.090614232,1.291670389,2.200769222,2.12262353
2.979870368,3.63898586,9.027858785,8.352536432,1.091879799,1.291705033,2.200315217,2.122565257
2.979906612,3.63904238,9.027504555,8.351244948,1.091891962,1.291720565,2.200275979,2.122410623
2.980197166,3.639622058,9.02447001,8.351169846,1.091989461,1.291879846,2.199939778,2.12240163
2.982187211,3.639647787,9.019650799,8.349797007,1.092656995,1.291886915,2.199405619,2.122237228
2.983970035,3.640181606,9.018637101,8.349323927,1.09325464,1.292033572,2.199293225,2.122180569
2.984592722,3.6402538,9.018256271,8.349093321,1.093463296,1.292053404,2.199250997,2.122152949
2.984593081,3.640299643,9.016824291,8.347285965,1.093463416,1.292065998,2.199092198,2.121936452
2.9857213,3.640707056,9.014153528,8.347225512,1.093841359,1.292177909,2.198795956,2.12192921
2.986746652,3.641106372,9.013421048,8.347100403,1.094184719,1.292287584,2.198714694,2.121914221
2.990039522,3.642468188,9.013359616,8.346307652,1.095286605,1.292661525,2.198707878,2.121819244
2.990642988,3.64321459,9.013303105,8.344157672,1.09548841,1.292866421,2.198701609,2.121561614
2.990910741,3.644044792,9.012656065,8.343577637,1.095577937,1.293094271,2.198629819,2.121492098
2.991358743,3.644046755,9.012051956,8.342427266,1.095727713,1.29309481,2.198562788,2.121354213
2.994787698,3.648116061,9.008045198,8.342294751,1.096873344,1.294210887,2.198118089,2.121338329
2.994900144,3.648824962,9.0036603,8.341927799,1.09691089,1.294405188,2.197631195,2.121294341
2.995476621,3.6490417,9.003271041,8.341292909,1.097103358,1.294464585,2.19758796,2.121218229
2.995593416,3.649460494,9.000469591,8.341157001,1.097142348,1.294579347,2.197276753,2.121201936
2.996909279,3.649587624,9.000270946,8.340528482,1.097581517,1.294614181,2.197254682,2.121126582
2.998968546,3.650000513,8.997308304,8.340083558,1.098268412,1.294727308,2.196925455,2.121073235
2.999133824,3.650826144,8.995242823,8.339779219,1.098323522,1.294953483,2.196695862,2.121036743
2.99916886,3.651596026,8.994719268,8.339658739,1.098335204,1.295164339,2.196637657,2.121022297
3.000649555,3.653123665,8.994575859,8.339480055,1.098828784,1.2955826,2.196621713,2.121000871
3.000669388,3.653458339,8.991454263,8.339378111,1.098835393,1.295674209,2.1962746,2.120988647
3.001382795,3.653669652,8.989918029,8.338953983,1.099073114,1.295732047,2.19610373,2.120937787
3.002569552,3.6538782,8.989746579,8.338047583,1.099468439,1.295789124,2.196084659,2.120829086
3.002744922,3.655752789,8.989054735,8.336695596,1.099526844,1.296302033,2.196007697,2.120666926
3.003499468,3.656752759,8.98687087,8.334826678,1.099778098,1.296575529,2.19576472,2.120442722
3.00415947,3.657387873,8.986827504,8.334685389,1.099997818,1.296749197,2.195759895,2.12042577
3.004817877,3.65748942,8.984992642,8.334519581,1.100216959,1.296776961,2.195555701,2.120405876
3.005033053,3.658934809,8.984634297,8.33429606,1.100288567,1.297172069,2.195515818,2.120379057
3.005176974,3.659379604,8.980176894,8.333589095,1.100336459,1.297293626,2.195019581,2.120294227
3.006460274,3.663203016,8.979688219,8.332440873,1.100763398,1.298337906,2.194965162,2.120156435
3.008744711,3.665444592,8.977577741,8.331655597,1.101522952,1.298949635,2.194730107,2.120062188
3.008993262,3.666117005,8.976952447,8.331218686,1.101605558,1.299133065,2.194660454,2.120009746
3.009057459,3.666408393,8.974811429,8.330854279,1.101626893,1.299212543,2.194421923,2.119966005
3.01027442,3.666600369,8.972062783,8.327485477,1.102031244,1.299264903,2.194115614,2.119561547
3.014964824,3.666794168,8.970977208,8.326501311,1.103588163,1.299317757,2.193994612,2.119443357
3.015736297,3.666919484,8.966344722,8.325406408,1.103844012,1.299351932,2.193478093,2.119311852
3.017497416,3.666963781,8.964179404,8.325144548,1.104427818,1.299364012,2.19323657,2.119280399
3.017658889,3.667086998,8.95822685,8.323550262,1.104481328,1.299397613,2.192572311,2.119088878
3.017797695,3.66752704,8.957738966,8.322597693,1.104527325,1.299517604,2.192517848,2.118974429
3.018427615,3.669105027,8.954580016,8.32257064,1.104736039,1.29994777,2.192165135,2.118971178
3.01882427,3.670613131,8.953744109,8.321845073,1.104867441,1.300358714,2.192071781,2.118883994
3.023113087,3.670725223,8.952079726,8.321023984,1.106287124,1.300389251,2.191885877,2.118785322
3.025197037,3.671280105,8.949440878,8.320791511,1.106976226,1.300540404,2.191591059,2.118757384
3.025583181,3.672718998,8.948386929,8.320246191,1.10710386,1.300932259,2.191473285,2.118691845
